7.1569 	EXP 	Created P2G = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-7.0, fillColor='green', fillColorSpace='named', fillRGB=array([  0., 128.,   0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='P2G', opacity=1.0, ori=array(0.), pos=array([-0.2, -0.1]), size=array([0.09, 0.14]), units='norm', vertices=ndarray(...), win=Window(...))
7.1579 	EXP 	Created P2R = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-8.0, fillColor='red', fillColorSpace='named', fillRGB=array([255.,   0.,   0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='P2R', opacity=1.0, ori=array(0.), pos=array([-0.2, -0.1]), size=array([0.09, 0.14]), units='norm', vertices=ndarray(...), win=Window(...))
7.1591 	EXP 	Created UserG = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-9.0, fillColor='green', fillColorSpace='named', fillRGB=array([  0., 128.,   0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='UserG', opacity=1.0, ori=array(0.), pos=array([ 0.2, -0.1]), size=array([0.09, 0.14]), units='norm', vertices=ndarray(...), win=Window(...))
7.1602 	EXP 	Created P4G = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-10.0, fillColor='green', fillColorSpace='named', fillRGB=array([  0., 128.,   0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='P4G', opacity=1.0, ori=array(0.), pos=array([ 0.6, -0.1]), size=array([0.09, 0.14]), units='norm', vertices=ndarray(...), win=Window(...))
7.1615 	EXP 	Created P4R = Polygon(__class__=<class 'psychopy.visual.polygon.Polygon'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-11.0, fillColor='red', fillColorSpace='named', fillRGB=array([255.,   0.,   0.]), interpolate=True, lineColor='black', lineColorSpace='named', lineRGB=array([0., 0., 0.]), lineWidth=1, name='P4R', opacity=1.0, ori=array(0.), pos=array([ 0.6, -0.1]), size=array([0.09, 0.14]), units='norm', vertices=ndarray(...), win=Window(...))
7.1620 	EXP 	Created BlankText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='BlankText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='', units='norm', win=Window(...), wrapWidth=1)
7.1638 	EXP 	Created Cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor='black', fillColorSpace='named', interpolate=True, lineColor='black', lineColorSpace='named', lineWidth=1, name='Cross', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.02, 0.03]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
7.1692 	EXP 	Created RetaliationImages = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='RetaliationImages', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([360., 450.]), texRes=128, units='pix', win=Window(...))
7.1930 	EXP 	Created RetaliationReminder = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='RetaliationReminder', opacity=1.0, ori=0, pos=array([ 0. , -0.6]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
7.1964 	EXP 	Created Shock0 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='images/shock0.png', interpolate=True, mask=None, maskParams=None, name='Shock0', opacity=1.0, ori=0.0, pos=array([0. , 0.5]), size=array([0.08, 0.1 ]), texRes=128, units='norm', win=Window(...))
7.1997 	EXP 	Created Shock1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='images/Shock1.png', interpolate=True, mask=None, maskParams=None, name='Shock1', opacity=1.0, ori=0.0, pos=array([0. , 0.5]), size=array([0.08, 0.1 ]), texRes=128, units='norm', win=Window(...))
7.2031 	EXP 	Created Shock2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='images/Shock2.png', interpolate=True, mask=None, maskParams=None, name='Shock2', opacity=1.0, ori=0.0, pos=array([0. , 0.5]), size=array([0.08, 0.1 ]), texRes=128, units='norm', win=Window(...))
7.2145 	EXP 	Created EndText = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='EndText', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='norm', win=Window(...), wrapWidth=1)
7.2232 	EXP 	WelcomeText: autoDraw = True
8.2875 	DATA 	Keypress: space
8.3031 	EXP 	WelcomeText: autoDraw = False
8.3031 	EXP 	BlankText: autoDraw = True
8.8035 	EXP 	BlankText: autoDraw = False
8.8035 	EXP 	BlankText: autoDraw = False
8.8035 	EXP 	IRText: autoDraw = True
9.7224 	DATA 	Keypress: space
9.7542 	EXP 	IRText: autoDraw = False
9.7542 	EXP 	BlankText: autoDraw = True
10.2556 	EXP 	BlankText: autoDraw = False
10.2556 	EXP 	WaitingText: autoDraw = True
10.2556 	EXP 	P1: autoDraw = True
10.2556 	EXP 	P2: autoDraw = True
10.2556 	EXP 	User: autoDraw = True
10.2556 	EXP 	P4: autoDraw = True
10.2556 	EXP 	P1R: autoDraw = True
10.2556 	EXP 	P2R: autoDraw = True
10.2556 	EXP 	UserG: autoDraw = True
10.2556 	EXP 	P4R: autoDraw = True
12.2559 	EXP 	P4G: autoDraw = True
12.2559 	EXP 	P4R: autoDraw = False
15.7423 	EXP 	P1R: autoDraw = False
15.7591 	EXP 	P1G: autoDraw = True
16.2427 	EXP 	P2R: autoDraw = False
16.2594 	EXP 	P2G: autoDraw = True
18.2725 	EXP 	Imported ImageFiles.xlsx as conditions, 3 conditions, 3 params
18.2730 	EXP 	Created sequence: random, trialTypes=3, nReps=6, seed=None
18.2735 	EXP 	New trial (rep=0, index=0): OrderedDict([('ImageFile', 'images/Face1.jpg'), ('Shock', 0), ('ID', 1)])
18.2793 	EXP 	WaitingText: autoDraw = False
18.2793 	EXP 	P1: autoDraw = False
18.2793 	EXP 	P2: autoDraw = False
18.2793 	EXP 	User: autoDraw = False
18.2793 	EXP 	P4: autoDraw = False
18.2793 	EXP 	P1G: autoDraw = False
18.2793 	EXP 	P2G: autoDraw = False
18.2793 	EXP 	UserG: autoDraw = False
18.2793 	EXP 	P4G: autoDraw = False
18.2793 	EXP 	WaitingText: autoDraw = False
18.2793 	EXP 	P1: autoDraw = False
18.2793 	EXP 	P2: autoDraw = False
18.2793 	EXP 	User: autoDraw = False
18.2793 	EXP 	P4: autoDraw = False
18.2793 	EXP 	P1G: autoDraw = False
18.2793 	EXP 	P1R: autoDraw = False
18.2793 	EXP 	P2G: autoDraw = False
18.2793 	EXP 	P2R: autoDraw = False
18.2793 	EXP 	UserG: autoDraw = False
18.2793 	EXP 	P4G: autoDraw = False
18.2793 	EXP 	P4R: autoDraw = False
18.2793 	EXP 	BlankText: autoDraw = True
18.7601 	EXP 	BlankText: autoDraw = False
18.7601 	EXP 	Cross: autoDraw = True
19.3176 	EXP 	Cross: autoDraw = False
19.3176 	EXP 	RetaliationImages: image = 'images/Face1.jpg'
19.3176 	EXP 	Shock0: opacity = 0
19.3176 	EXP 	Shock1: opacity = 0
19.3176 	EXP 	Shock2: opacity = 0
19.3176 	EXP 	Shock0: autoDraw = True
19.3176 	EXP 	Shock1: autoDraw = True
19.3176 	EXP 	Shock2: autoDraw = True
19.8616 	EXP 	RetaliationReminder: autoDraw = True
20.0115 	EXP 	RetaliationImages: autoDraw = True
21.3797 	DATA 	Keypress: num_1
21.3956 	EXP 	Shock1: opacity = 1.0
21.3956 	EXP 	Shock0: opacity = 0
21.3956 	EXP 	Shock2: opacity = 0
21.4123 	EXP 	Shock1: opacity = 1.0
21.4123 	EXP 	Shock0: opacity = 0
21.4123 	EXP 	Shock2: opacity = 0
21.4292 	EXP 	Shock1: opacity = 1.0
21.4292 	EXP 	Shock0: opacity = 0
21.4292 	EXP 	Shock2: opacity = 0
21.4459 	EXP 	Shock1: opacity = 1.0
21.4459 	EXP 	Shock0: opacity = 0
21.4459 	EXP 	Shock2: opacity = 0
21.4625 	EXP 	Shock1: opacity = 1.0
21.4625 	EXP 	Shock0: opacity = 0
21.4625 	EXP 	Shock2: opacity = 0
21.4790 	EXP 	Shock1: opacity = 1.0
21.4790 	EXP 	Shock0: opacity = 0
21.4790 	EXP 	Shock2: opacity = 0
21.4957 	EXP 	Shock1: opacity = 1.0
21.4957 	EXP 	Shock0: opacity = 0
21.4957 	EXP 	Shock2: opacity = 0
21.5123 	EXP 	Shock1: opacity = 1.0
21.5123 	EXP 	Shock0: opacity = 0
21.5123 	EXP 	Shock2: opacity = 0
21.5291 	EXP 	Shock1: opacity = 1.0
21.5291 	EXP 	Shock0: opacity = 0
21.5291 	EXP 	Shock2: opacity = 0
21.5459 	EXP 	Shock1: opacity = 1.0
21.5459 	EXP 	Shock0: opacity = 0
21.5459 	EXP 	Shock2: opacity = 0
21.5623 	EXP 	Shock1: opacity = 1.0
21.5623 	EXP 	Shock0: opacity = 0
21.5623 	EXP 	Shock2: opacity = 0
21.5797 	EXP 	Shock1: opacity = 1.0
21.5797 	EXP 	Shock0: opacity = 0
21.5797 	EXP 	Shock2: opacity = 0
21.5959 	EXP 	Shock1: opacity = 1.0
21.5959 	EXP 	Shock0: opacity = 0
21.5959 	EXP 	Shock2: opacity = 0
21.6125 	EXP 	Shock1: opacity = 1.0
21.6125 	EXP 	Shock0: opacity = 0
21.6125 	EXP 	Shock2: opacity = 0
21.6292 	EXP 	Shock1: opacity = 1.0
21.6292 	EXP 	Shock0: opacity = 0
21.6292 	EXP 	Shock2: opacity = 0
21.6457 	EXP 	Shock1: opacity = 1.0
21.6457 	EXP 	Shock0: opacity = 0
21.6457 	EXP 	Shock2: opacity = 0
21.6627 	EXP 	Shock1: opacity = 1.0
21.6627 	EXP 	Shock0: opacity = 0
21.6627 	EXP 	Shock2: opacity = 0
21.6795 	EXP 	Shock1: opacity = 1.0
21.6795 	EXP 	Shock0: opacity = 0
21.6795 	EXP 	Shock2: opacity = 0
21.6956 	EXP 	Shock1: opacity = 1.0
21.6956 	EXP 	Shock0: opacity = 0
21.6956 	EXP 	Shock2: opacity = 0
21.7125 	EXP 	Shock1: opacity = 1.0
21.7125 	EXP 	Shock0: opacity = 0
21.7125 	EXP 	Shock2: opacity = 0
21.7292 	EXP 	Shock1: opacity = 1.0
21.7292 	EXP 	Shock0: opacity = 0
21.7292 	EXP 	Shock2: opacity = 0
21.7458 	EXP 	Shock1: opacity = 1.0
21.7458 	EXP 	Shock0: opacity = 0
21.7458 	EXP 	Shock2: opacity = 0
21.7626 	EXP 	Shock1: opacity = 1.0
21.7626 	EXP 	Shock0: opacity = 0
21.7626 	EXP 	Shock2: opacity = 0
21.7793 	EXP 	Shock1: opacity = 1.0
21.7793 	EXP 	Shock0: opacity = 0
21.7793 	EXP 	Shock2: opacity = 0
21.7963 	EXP 	Shock1: opacity = 1.0
21.7963 	EXP 	Shock0: opacity = 0
21.7963 	EXP 	Shock2: opacity = 0
21.8125 	EXP 	Shock1: opacity = 1.0
21.8125 	EXP 	Shock0: opacity = 0
