WelcomeContinue.keys,WelcomeContinue.rt,ICContinue1.keys,ICContinue1.rt,ICContinue2.keys,ICContinue2.rt,participant,session,date,expName,frameRate,
space,5.198108292612233,,,,,,001,2019_Feb_08_1512,AggPrototype,59.800829143240975,
,,space,0.46754923674598103,,,,001,2019_Feb_08_1512,AggPrototype,59.800829143240975,
,,,,return,675.7363456889288,,001,2019_Feb_08_1512,AggPrototype,59.800829143240975,
